fan_id,name,service_type,arrival_time
2689,Fan2689,Merchandise,20:12:15
2690,Fan2690,Merchandise,20:12:30
2691,Fan2691,Info Desk,20:12:45
2692,Fan2692,Will Call,20:13:00
2693,Fan2693,Ticket Purchase,20:13:15
2694,Fan2694,Ticket Purchase,20:13:30
2695,Fan2695,Will Call,20:13:45
2696,Fan2696,Merchandise,20:14:00
2697,Fan2697,Merchandise,20:14:15
2698,Fan2698,Will Call,20:14:30
2699,Fan2699,Ticket Purchase,20:14:45
2700,Fan2700,Info Desk,20:15:00
2701,Fan2701,Info Desk,20:15:15
2702,Fan2702,Ticket Purchase,20:15:30
2703,Fan2703,Ticket Purchase,20:15:45
2704,Fan2704,Ticket Purchase,20:16:00
2705,Fan2705,Ticket Purchase,20:16:15
2706,Fan2706,Ticket Purchase,20:16:30
2707,Fan2707,Will Call,20:16:45
2708,Fan2708,Merchandise,20:17:00
2709,Fan2709,Info Desk,20:17:15
2710,Fan2710,Info Desk,20:17:30
2711,Fan2711,Ticket Purchase,20:17:45
2712,Fan2712,Ticket Purchase,20:18:00
2713,Fan2713,Ticket Purchase,20:18:15
2714,Fan2714,Ticket Purchase,20:18:30
2715,Fan2715,Will Call,20:18:45
2716,Fan2716,Merchandise,20:19:00
2717,Fan2717,Will Call,20:19:15
2718,Fan2718,Ticket Purchase,20:19:30
2719,Fan2719,Will Call,20:19:45
2720,Fan2720,Info Desk,20:20:00
2721,Fan2721,Info Desk,20:20:15
2722,Fan2722,Ticket Purchase,20:20:30
2723,Fan2723,Will Call,20:20:45
2724,Fan2724,Ticket Purchase,20:21:00
2725,Fan2725,Info Desk,20:21:15
2726,Fan2726,Will Call,20:21:30
2727,Fan2727,Will Call,20:21:45
2728,Fan2728,Will Call,20:22:00
2729,Fan2729,Info Desk,20:22:15
2730,Fan2730,Info Desk,20:22:30
2731,Fan2731,Info Desk,20:22:45
2732,Fan2732,Will Call,20:23:00
2733,Fan2733,Will Call,20:23:15
2734,Fan2734,Info Desk,20:23:30
2735,Fan2735,Will Call,20:23:45
2736,Fan2736,Merchandise,20:24:00
2737,Fan2737,Info Desk,20:24:15
2738,Fan2738,Ticket Purchase,20:24:30
2739,Fan2739,Info Desk,20:24:45
2740,Fan2740,Info Desk,20:25:00
2741,Fan2741,Will Call,20:25:15
2742,Fan2742,Merchandise,20:25:30
2743,Fan2743,Will Call,20:25:45
2744,Fan2744,Will Call,20:26:00
2745,Fan2745,Merchandise,20:26:15
2746,Fan2746,Merchandise,20:26:30
2747,Fan2747,Ticket Purchase,20:26:45
2748,Fan2748,Ticket Purchase,20:27:00
2749,Fan2749,Merchandise,20:27:15
2750,Fan2750,Merchandise,20:27:30
2751,Fan2751,Info Desk,20:27:45
2752,Fan2752,Merchandise,20:28:00
2753,Fan2753,Merchandise,20:28:15
2754,Fan2754,Merchandise,20:28:30
2755,Fan2755,Will Call,20:28:45
2756,Fan2756,Will Call,20:29:00
2757,Fan2757,Merchandise,20:29:15
2758,Fan2758,Merchandise,20:29:30
2759,Fan2759,Merchandise,20:29:45
2760,Fan2760,Info Desk,20:30:00
2761,Fan2761,Info Desk,20:30:15
2762,Fan2762,Merchandise,20:30:30
2763,Fan2763,Info Desk,20:30:45
2764,Fan2764,Ticket Purchase,20:31:00
2765,Fan2765,Info Desk,20:31:15
2766,Fan2766,Will Call,20:31:30
2767,Fan2767,Info Desk,20:31:45
2768,Fan2768,Ticket Purchase,20:32:00
2769,Fan2769,Ticket Purchase,20:32:15
2770,Fan2770,Ticket Purchase,20:32:30
2771,Fan2771,Info Desk,20:32:45
2772,Fan2772,Info Desk,20:33:00
2773,Fan2773,Ticket Purchase,20:33:15
2774,Fan2774,Info Desk,20:33:30
2775,Fan2775,Will Call,20:33:45
2776,Fan2776,Merchandise,20:34:00
2777,Fan2777,Merchandise,20:34:15
2778,Fan2778,Ticket Purchase,20:34:30
2779,Fan2779,Merchandise,20:34:45
2780,Fan2780,Info Desk,20:35:00
2781,Fan2781,Ticket Purchase,20:35:15
2782,Fan2782,Ticket Purchase,20:35:30
2783,Fan2783,Ticket Purchase,20:35:45
2784,Fan2784,Merchandise,20:36:00
2785,Fan2785,Info Desk,20:36:15
2786,Fan2786,Merchandise,20:36:30
2787,Fan2787,Info Desk,20:36:45
2788,Fan2788,Merchandise,20:37:00
2789,Fan2789,Will Call,20:37:15
2790,Fan2790,Merchandise,20:37:30
2791,Fan2791,Ticket Purchase,20:37:45
2792,Fan2792,Info Desk,20:38:00
2793,Fan2793,Ticket Purchase,20:38:15
2794,Fan2794,Ticket Purchase,20:38:30
2795,Fan2795,Will Call,20:38:45
2796,Fan2796,Merchandise,20:39:00
2797,Fan2797,Info Desk,20:39:15
2798,Fan2798,Merchandise,20:39:30
2799,Fan2799,Info Desk,20:39:45
2800,Fan2800,Merchandise,20:40:00
2801,Fan2801,Info Desk,20:40:15
2802,Fan2802,Ticket Purchase,20:40:30
2803,Fan2803,Merchandise,20:40:45
2804,Fan2804,Will Call,20:41:00
2805,Fan2805,Ticket Purchase,20:41:15
2806,Fan2806,Will Call,20:41:30
2807,Fan2807,Will Call,20:41:45
2808,Fan2808,Info Desk,20:42:00
2809,Fan2809,Merchandise,20:42:15
2810,Fan2810,Ticket Purchase,20:42:30
2811,Fan2811,Ticket Purchase,20:42:45
2812,Fan2812,Merchandise,20:43:00
2813,Fan2813,Ticket Purchase,20:43:15
2814,Fan2814,Info Desk,20:43:30
2815,Fan2815,Ticket Purchase,20:43:45
2816,Fan2816,Merchandise,20:44:00
2817,Fan2817,Will Call,20:44:15
2818,Fan2818,Info Desk,20:44:30
2819,Fan2819,Merchandise,20:44:45
2820,Fan2820,Info Desk,20:45:00
2821,Fan2821,Ticket Purchase,20:45:15
2822,Fan2822,Ticket Purchase,20:45:30
2823,Fan2823,Info Desk,20:45:45
2824,Fan2824,Will Call,20:46:00
2825,Fan2825,Will Call,20:46:15
2826,Fan2826,Ticket Purchase,20:46:30
2827,Fan2827,Merchandise,20:46:45
2828,Fan2828,Will Call,20:47:00
2829,Fan2829,Ticket Purchase,20:47:15
2830,Fan2830,Merchandise,20:47:30
2831,Fan2831,Merchandise,20:47:45
2832,Fan2832,Merchandise,20:48:00
2833,Fan2833,Ticket Purchase,20:48:15
2834,Fan2834,Info Desk,20:48:30
2835,Fan2835,Ticket Purchase,20:48:45
2836,Fan2836,Ticket Purchase,20:49:00
2837,Fan2837,Will Call,20:49:15
2838,Fan2838,Merchandise,20:49:30
2839,Fan2839,Will Call,20:49:45
2840,Fan2840,Info Desk,20:50:00
2841,Fan2841,Ticket Purchase,20:50:15
2842,Fan2842,Will Call,20:50:30
2843,Fan2843,Ticket Purchase,20:50:45
2844,Fan2844,Info Desk,20:51:00
2845,Fan2845,Merchandise,20:51:15
2846,Fan2846,Will Call,20:51:30
2847,Fan2847,Merchandise,20:51:45
2848,Fan2848,Merchandise,20:52:00
2849,Fan2849,Info Desk,20:52:15
2850,Fan2850,Merchandise,20:52:30
2851,Fan2851,Merchandise,20:52:45
2852,Fan2852,Will Call,20:53:00
2853,Fan2853,Info Desk,20:53:15
2854,Fan2854,Info Desk,20:53:30
2855,Fan2855,Ticket Purchase,20:53:45
2856,Fan2856,Will Call,20:54:00
2857,Fan2857,Ticket Purchase,20:54:15
2858,Fan2858,Merchandise,20:54:30
2859,Fan2859,Merchandise,20:54:45
2860,Fan2860,Will Call,20:55:00
2861,Fan2861,Info Desk,20:55:15
2862,Fan2862,Merchandise,20:55:30
2863,Fan2863,Ticket Purchase,20:55:45
2864,Fan2864,Info Desk,20:56:00
2865,Fan2865,Merchandise,20:56:15
2866,Fan2866,Info Desk,20:56:30
2867,Fan2867,Merchandise,20:56:45
2868,Fan2868,Merchandise,20:57:00
2869,Fan2869,Ticket Purchase,20:57:15
2870,Fan2870,Merchandise,20:57:30
2871,Fan2871,Merchandise,20:57:45
2872,Fan2872,Will Call,20:58:00
2873,Fan2873,Info Desk,20:58:15
2874,Fan2874,Merchandise,20:58:30
2875,Fan2875,Info Desk,20:58:45
2876,Fan2876,Info Desk,20:59:00
2877,Fan2877,Ticket Purchase,20:59:15
2878,Fan2878,Info Desk,20:59:30
2879,Fan2879,Will Call,20:59:45
2880,Fan2880,Info Desk,21:00:00
2881,Fan2881,Will Call,21:00:15
2882,Fan2882,Info Desk,21:00:30
2883,Fan2883,Will Call,21:00:45
2884,Fan2884,Will Call,21:01:00
2885,Fan2885,Ticket Purchase,21:01:15
2886,Fan2886,Will Call,21:01:30
2887,Fan2887,Info Desk,21:01:45
2888,Fan2888,Will Call,21:02:00
2889,Fan2889,Will Call,21:02:15
2890,Fan2890,Merchandise,21:02:30
2891,Fan2891,Merchandise,21:02:45
2892,Fan2892,Ticket Purchase,21:03:00
2893,Fan2893,Will Call,21:03:15
2894,Fan2894,Info Desk,21:03:30
2895,Fan2895,Ticket Purchase,21:03:45
2896,Fan2896,Ticket Purchase,21:04:00
2897,Fan2897,Ticket Purchase,21:04:15
2898,Fan2898,Merchandise,21:04:30
2899,Fan2899,Info Desk,21:04:45
2900,Fan2900,Will Call,21:05:00
2901,Fan2901,Merchandise,21:05:15
2902,Fan2902,Merchandise,21:05:30
2903,Fan2903,Ticket Purchase,21:05:45
2904,Fan2904,Info Desk,21:06:00
2905,Fan2905,Info Desk,21:06:15
2906,Fan2906,Will Call,21:06:30
2907,Fan2907,Ticket Purchase,21:06:45
2908,Fan2908,Ticket Purchase,21:07:00
2909,Fan2909,Info Desk,21:07:15
2910,Fan2910,Ticket Purchase,21:07:30
2911,Fan2911,Will Call,21:07:45
2912,Fan2912,Merchandise,21:08:00
2913,Fan2913,Info Desk,21:08:15
2914,Fan2914,Will Call,21:08:30
2915,Fan2915,Will Call,21:08:45
2916,Fan2916,Ticket Purchase,21:09:00
2917,Fan2917,Will Call,21:09:15
2918,Fan2918,Info Desk,21:09:30
2919,Fan2919,Will Call,21:09:45
2920,Fan2920,Will Call,21:10:00
2921,Fan2921,Will Call,21:10:15
2922,Fan2922,Info Desk,21:10:30
2923,Fan2923,Ticket Purchase,21:10:45
2924,Fan2924,Will Call,21:11:00
2925,Fan2925,Merchandise,21:11:15
2926,Fan2926,Ticket Purchase,21:11:30
2927,Fan2927,Ticket Purchase,21:11:45
2928,Fan2928,Merchandise,21:12:00
2929,Fan2929,Info Desk,21:12:15
2930,Fan2930,Info Desk,21:12:30
2931,Fan2931,Will Call,21:12:45
2932,Fan2932,Will Call,21:13:00
2933,Fan2933,Info Desk,21:13:15
2934,Fan2934,Merchandise,21:13:30
2935,Fan2935,Info Desk,21:13:45
2936,Fan2936,Info Desk,21:14:00
2937,Fan2937,Merchandise,21:14:15
2938,Fan2938,Will Call,21:14:30
2939,Fan2939,Merchandise,21:14:45
2940,Fan2940,Ticket Purchase,21:15:00
2941,Fan2941,Ticket Purchase,21:15:15
2942,Fan2942,Info Desk,21:15:30
2943,Fan2943,Merchandise,21:15:45
2944,Fan2944,Ticket Purchase,21:16:00
2945,Fan2945,Ticket Purchase,21:16:15
2946,Fan2946,Info Desk,21:16:30
2947,Fan2947,Will Call,21:16:45
2948,Fan2948,Will Call,21:17:00
2949,Fan2949,Merchandise,21:17:15
2950,Fan2950,Will Call,21:17:30
2951,Fan2951,Ticket Purchase,21:17:45
2952,Fan2952,Merchandise,21:18:00
2953,Fan2953,Will Call,21:18:15
2954,Fan2954,Will Call,21:18:30
2955,Fan2955,Will Call,21:18:45
2956,Fan2956,Will Call,21:19:00
2957,Fan2957,Info Desk,21:19:15
2958,Fan2958,Merchandise,21:19:30
2959,Fan2959,Will Call,21:19:45
2960,Fan2960,Will Call,21:20:00
2961,Fan2961,Ticket Purchase,21:20:15
2962,Fan2962,Info Desk,21:20:30
2963,Fan2963,Ticket Purchase,21:20:45
2964,Fan2964,Info Desk,21:21:00
2965,Fan2965,Ticket Purchase,21:21:15
2966,Fan2966,Ticket Purchase,21:21:30
2967,Fan2967,Info Desk,21:21:45
2968,Fan2968,Info Desk,21:22:00
2969,Fan2969,Merchandise,21:22:15
2970,Fan2970,Info Desk,21:22:30
2971,Fan2971,Merchandise,21:22:45
2972,Fan2972,Merchandise,21:23:00
2973,Fan2973,Will Call,21:23:15
2974,Fan2974,Ticket Purchase,21:23:30
2975,Fan2975,Merchandise,21:23:45
2976,Fan2976,Will Call,21:24:00
2977,Fan2977,Info Desk,21:24:15
2978,Fan2978,Will Call,21:24:30
2979,Fan2979,Ticket Purchase,21:24:45
2980,Fan2980,Will Call,21:25:00
2981,Fan2981,Will Call,21:25:15
2982,Fan2982,Info Desk,21:25:30
2983,Fan2983,Merchandise,21:25:45
2984,Fan2984,Info Desk,21:26:00
2985,Fan2985,Merchandise,21:26:15
2986,Fan2986,Will Call,21:26:30
2987,Fan2987,Info Desk,21:26:45
2988,Fan2988,Ticket Purchase,21:27:00
2989,Fan2989,Ticket Purchase,21:27:15
2990,Fan2990,Will Call,21:27:30
2991,Fan2991,Ticket Purchase,21:27:45
2992,Fan2992,Merchandise,21:28:00
2993,Fan2993,Will Call,21:28:15
2994,Fan2994,Merchandise,21:28:30
2995,Fan2995,Will Call,21:28:45
2996,Fan2996,Info Desk,21:29:00
2997,Fan2997,Ticket Purchase,21:29:15
2998,Fan2998,Info Desk,21:29:30
2999,Fan2999,Merchandise,21:29:45
3000,Fan3000,Info Desk,21:30:00
3001,Fan3001,Info Desk,21:30:15
3002,Fan3002,Info Desk,21:30:30
3003,Fan3003,Info Desk,21:30:45
3004,Fan3004,Merchandise,21:31:00
3005,Fan3005,Merchandise,21:31:15
3006,Fan3006,Will Call,21:31:30
3007,Fan3007,Info Desk,21:31:45
3008,Fan3008,Merchandise,21:32:00
3009,Fan3009,Ticket Purchase,21:32:15
3010,Fan3010,Ticket Purchase,21:32:30
3011,Fan3011,Merchandise,21:32:45
3012,Fan3012,Merchandise,21:33:00
3013,Fan3013,Will Call,21:33:15
3014,Fan3014,Info Desk,21:33:30
3015,Fan3015,Info Desk,21:33:45
3016,Fan3016,Info Desk,21:34:00
3017,Fan3017,Will Call,21:34:15
3018,Fan3018,Will Call,21:34:30
3019,Fan3019,Merchandise,21:34:45
3020,Fan3020,Will Call,21:35:00
3021,Fan3021,Ticket Purchase,21:35:15
3022,Fan3022,Info Desk,21:35:30
3023,Fan3023,Ticket Purchase,21:35:45
3024,Fan3024,Ticket Purchase,21:36:00
3025,Fan3025,Merchandise,21:36:15
3026,Fan3026,Info Desk,21:36:30
3027,Fan3027,Will Call,21:36:45
3028,Fan3028,Info Desk,21:37:00
3029,Fan3029,Merchandise,21:37:15
3030,Fan3030,Merchandise,21:37:30
3031,Fan3031,Merchandise,21:37:45
3032,Fan3032,Ticket Purchase,21:38:00
3033,Fan3033,Will Call,21:38:15
3034,Fan3034,Merchandise,21:38:30
3035,Fan3035,Ticket Purchase,21:38:45
3036,Fan3036,Ticket Purchase,21:39:00
3037,Fan3037,Merchandise,21:39:15
3038,Fan3038,Info Desk,21:39:30
3039,Fan3039,Will Call,21:39:45
3040,Fan3040,Info Desk,21:40:00
3041,Fan3041,Merchandise,21:40:15
3042,Fan3042,Will Call,21:40:30
3043,Fan3043,Ticket Purchase,21:40:45
3044,Fan3044,Merchandise,21:41:00
3045,Fan3045,Will Call,21:41:15
3046,Fan3046,Will Call,21:41:30
3047,Fan3047,Info Desk,21:41:45
3048,Fan3048,Merchandise,21:42:00
3049,Fan3049,Info Desk,21:42:15
3050,Fan3050,Will Call,21:42:30
3051,Fan3051,Merchandise,21:42:45
3052,Fan3052,Merchandise,21:43:00
3053,Fan3053,Merchandise,21:43:15
3054,Fan3054,Info Desk,21:43:30
3055,Fan3055,Info Desk,21:43:45
3056,Fan3056,Merchandise,21:44:00
3057,Fan3057,Info Desk,21:44:15
3058,Fan3058,Ticket Purchase,21:44:30
3059,Fan3059,Merchandise,21:44:45
3060,Fan3060,Will Call,21:45:00
3061,Fan3061,Will Call,21:45:15
3062,Fan3062,Ticket Purchase,21:45:30
3063,Fan3063,Ticket Purchase,21:45:45
3064,Fan3064,Info Desk,21:46:00
3065,Fan3065,Merchandise,21:46:15
3066,Fan3066,Merchandise,21:46:30
3067,Fan3067,Will Call,21:46:45
3068,Fan3068,Merchandise,21:47:00
3069,Fan3069,Will Call,21:47:15
3070,Fan3070,Merchandise,21:47:30
3071,Fan3071,Ticket Purchase,21:47:45
3072,Fan3072,Will Call,21:48:00
3073,Fan3073,Info Desk,21:48:15
3074,Fan3074,Merchandise,21:48:30
3075,Fan3075,Info Desk,21:48:45
3076,Fan3076,Merchandise,21:49:00
3077,Fan3077,Info Desk,21:49:15
3078,Fan3078,Merchandise,21:49:30
3079,Fan3079,Ticket Purchase,21:49:45
3080,Fan3080,Ticket Purchase,21:50:00
3081,Fan3081,Info Desk,21:50:15
3082,Fan3082,Ticket Purchase,21:50:30
3083,Fan3083,Will Call,21:50:45
3084,Fan3084,Merchandise,21:51:00
3085,Fan3085,Merchandise,21:51:15
3086,Fan3086,Info Desk,21:51:30
3087,Fan3087,Will Call,21:51:45
3088,Fan3088,Merchandise,21:52:00
3089,Fan3089,Will Call,21:52:15
3090,Fan3090,Info Desk,21:52:30
3091,Fan3091,Info Desk,21:52:45
3092,Fan3092,Merchandise,21:53:00
3093,Fan3093,Will Call,21:53:15
3094,Fan3094,Will Call,21:53:30
3095,Fan3095,Merchandise,21:53:45
3096,Fan3096,Info Desk,21:54:00
3097,Fan3097,Merchandise,21:54:15
3098,Fan3098,Ticket Purchase,21:54:30
3099,Fan3099,Merchandise,21:54:45
3100,Fan3100,Will Call,21:55:00
3101,Fan3101,Info Desk,21:55:15
3102,Fan3102,Ticket Purchase,21:55:30
3103,Fan3103,Will Call,21:55:45
3104,Fan3104,Will Call,21:56:00
3105,Fan3105,Info Desk,21:56:15
3106,Fan3106,Info Desk,21:56:30
3107,Fan3107,Will Call,21:56:45
3108,Fan3108,Merchandise,21:57:00
3109,Fan3109,Will Call,21:57:15
3110,Fan3110,Ticket Purchase,21:57:30
3111,Fan3111,Ticket Purchase,21:57:45
3112,Fan3112,Merchandise,21:58:00
3113,Fan3113,Info Desk,21:58:15
3114,Fan3114,Info Desk,21:58:30
3115,Fan3115,Ticket Purchase,21:58:45
3116,Fan3116,Ticket Purchase,21:59:00
3117,Fan3117,Will Call,21:59:15
3118,Fan3118,Merchandise,21:59:30
3119,Fan3119,Ticket Purchase,21:59:45
3120,Fan3120,Will Call,22:00:00
3121,Fan3121,Merchandise,22:00:15
3122,Fan3122,Will Call,22:00:30
3123,Fan3123,Info Desk,22:00:45
3124,Fan3124,Merchandise,22:01:00
3125,Fan3125,Info Desk,22:01:15
3126,Fan3126,Info Desk,22:01:30
3127,Fan3127,Ticket Purchase,22:01:45
3128,Fan3128,Info Desk,22:02:00
3129,Fan3129,Will Call,22:02:15
3130,Fan3130,Ticket Purchase,22:02:30
3131,Fan3131,Will Call,22:02:45
3132,Fan3132,Merchandise,22:03:00
3133,Fan3133,Will Call,22:03:15
3134,Fan3134,Merchandise,22:03:30
3135,Fan3135,Info Desk,22:03:45
3136,Fan3136,Info Desk,22:04:00
3137,Fan3137,Will Call,22:04:15
3138,Fan3138,Will Call,22:04:30
3139,Fan3139,Will Call,22:04:45
3140,Fan3140,Info Desk,22:05:00
3141,Fan3141,Merchandise,22:05:15
3142,Fan3142,Will Call,22:05:30
3143,Fan3143,Info Desk,22:05:45
3144,Fan3144,Will Call,22:06:00
3145,Fan3145,Ticket Purchase,22:06:15
3146,Fan3146,Ticket Purchase,22:06:30
3147,Fan3147,Ticket Purchase,22:06:45
3148,Fan3148,Info Desk,22:07:00
3149,Fan3149,Ticket Purchase,22:07:15
3150,Fan3150,Merchandise,22:07:30
3151,Fan3151,Ticket Purchase,22:07:45
3152,Fan3152,Merchandise,22:08:00
3153,Fan3153,Merchandise,22:08:15
3154,Fan3154,Merchandise,22:08:30
3155,Fan3155,Info Desk,22:08:45
3156,Fan3156,Info Desk,22:09:00
3157,Fan3157,Ticket Purchase,22:09:15
3158,Fan3158,Merchandise,22:09:30
3159,Fan3159,Merchandise,22:09:45
3160,Fan3160,Merchandise,22:10:00
3161,Fan3161,Ticket Purchase,22:10:15
3162,Fan3162,Ticket Purchase,22:10:30
3163,Fan3163,Info Desk,22:10:45
3164,Fan3164,Info Desk,22:11:00
3165,Fan3165,Merchandise,22:11:15
3166,Fan3166,Ticket Purchase,22:11:30
3167,Fan3167,Ticket Purchase,22:11:45
3168,Fan3168,Info Desk,22:12:00
3169,Fan3169,Info Desk,22:12:15
3170,Fan3170,Will Call,22:12:30
3171,Fan3171,Ticket Purchase,22:12:45
3172,Fan3172,Merchandise,22:13:00
3173,Fan3173,Merchandise,22:13:15
3174,Fan3174,Merchandise,22:13:30
3175,Fan3175,Will Call,22:13:45
3176,Fan3176,Ticket Purchase,22:14:00
3177,Fan3177,Merchandise,22:14:15
3178,Fan3178,Merchandise,22:14:30
3179,Fan3179,Will Call,22:14:45
3180,Fan3180,Ticket Purchase,22:15:00
3181,Fan3181,Will Call,22:15:15
3182,Fan3182,Info Desk,22:15:30
3183,Fan3183,Ticket Purchase,22:15:45
3184,Fan3184,Info Desk,22:16:00
3185,Fan3185,Ticket Purchase,22:16:15
3186,Fan3186,Info Desk,22:16:30
3187,Fan3187,Info Desk,22:16:45
3188,Fan3188,Will Call,22:17:00
3189,Fan3189,Will Call,22:17:15
3190,Fan3190,Merchandise,22:17:30
3191,Fan3191,Ticket Purchase,22:17:45
3192,Fan3192,Merchandise,22:18:00
3193,Fan3193,Ticket Purchase,22:18:15
3194,Fan3194,Ticket Purchase,22:18:30
3195,Fan3195,Merchandise,22:18:45
3196,Fan3196,Merchandise,22:19:00
3197,Fan3197,Merchandise,22:19:15
3198,Fan3198,Info Desk,22:19:30
3199,Fan3199,Ticket Purchase,22:19:45
3200,Fan3200,Info Desk,22:20:00
3201,Fan3201,Will Call,22:20:15
3202,Fan3202,Will Call,22:20:30
3203,Fan3203,Ticket Purchase,22:20:45
3204,Fan3204,Will Call,22:21:00
3205,Fan3205,Info Desk,22:21:15
3206,Fan3206,Info Desk,22:21:30
3207,Fan3207,Merchandise,22:21:45
3208,Fan3208,Merchandise,22:22:00
3209,Fan3209,Ticket Purchase,22:22:15
3210,Fan3210,Will Call,22:22:30
3211,Fan3211,Merchandise,22:22:45
3212,Fan3212,Info Desk,22:23:00
3213,Fan3213,Info Desk,22:23:15
3214,Fan3214,Merchandise,22:23:30
3215,Fan3215,Info Desk,22:23:45
3216,Fan3216,Merchandise,22:24:00
3217,Fan3217,Ticket Purchase,22:24:15
3218,Fan3218,Merchandise,22:24:30
3219,Fan3219,Info Desk,22:24:45
3220,Fan3220,Will Call,22:25:00
3221,Fan3221,Merchandise,22:25:15
3222,Fan3222,Will Call,22:25:30
3223,Fan3223,Merchandise,22:25:45
3224,Fan3224,Merchandise,22:26:00
3225,Fan3225,Info Desk,22:26:15
3226,Fan3226,Ticket Purchase,22:26:30
3227,Fan3227,Will Call,22:26:45
3228,Fan3228,Merchandise,22:27:00
3229,Fan3229,Merchandise,22:27:15
3230,Fan3230,Ticket Purchase,22:27:30
3231,Fan3231,Will Call,22:27:45
3232,Fan3232,Merchandise,22:28:00
3233,Fan3233,Merchandise,22:28:15
3234,Fan3234,Info Desk,22:28:30
3235,Fan3235,Will Call,22:28:45
3236,Fan3236,Merchandise,22:29:00
3237,Fan3237,Info Desk,22:29:15
3238,Fan3238,Will Call,22:29:30
3239,Fan3239,Will Call,22:29:45
3240,Fan3240,Info Desk,22:30:00
3241,Fan3241,Ticket Purchase,22:30:15
3242,Fan3242,Merchandise,22:30:30
3243,Fan3243,Will Call,22:30:45
3244,Fan3244,Merchandise,22:31:00
3245,Fan3245,Will Call,22:31:15
3246,Fan3246,Info Desk,22:31:30
3247,Fan3247,Merchandise,22:31:45
3248,Fan3248,Ticket Purchase,22:32:00
3249,Fan3249,Will Call,22:32:15
3250,Fan3250,Merchandise,22:32:30
3251,Fan3251,Will Call,22:32:45
3252,Fan3252,Ticket Purchase,22:33:00
3253,Fan3253,Will Call,22:33:15
3254,Fan3254,Will Call,22:33:30
3255,Fan3255,Info Desk,22:33:45
3256,Fan3256,Will Call,22:34:00
3257,Fan3257,Will Call,22:34:15
3258,Fan3258,Merchandise,22:34:30
3259,Fan3259,Will Call,22:34:45
3260,Fan3260,Will Call,22:35:00
3261,Fan3261,Info Desk,22:35:15
3262,Fan3262,Will Call,22:35:30
3263,Fan3263,Merchandise,22:35:45
3264,Fan3264,Will Call,22:36:00
3265,Fan3265,Info Desk,22:36:15
3266,Fan3266,Ticket Purchase,22:36:30
3267,Fan3267,Will Call,22:36:45
3268,Fan3268,Will Call,22:37:00
3269,Fan3269,Merchandise,22:37:15
3270,Fan3270,Merchandise,22:37:30
3271,Fan3271,Ticket Purchase,22:37:45
3272,Fan3272,Ticket Purchase,22:38:00
3273,Fan3273,Info Desk,22:38:15
3274,Fan3274,Will Call,22:38:30
3275,Fan3275,Merchandise,22:38:45
3276,Fan3276,Merchandise,22:39:00
3277,Fan3277,Ticket Purchase,22:39:15
3278,Fan3278,Info Desk,22:39:30
3279,Fan3279,Merchandise,22:39:45
3280,Fan3280,Will Call,22:40:00
3281,Fan3281,Merchandise,22:40:15
3282,Fan3282,Merchandise,22:40:30
3283,Fan3283,Will Call,22:40:45
3284,Fan3284,Ticket Purchase,22:41:00
3285,Fan3285,Ticket Purchase,22:41:15
3286,Fan3286,Info Desk,22:41:30
3287,Fan3287,Ticket Purchase,22:41:45
3288,Fan3288,Merchandise,22:42:00
3289,Fan3289,Info Desk,22:42:15
3290,Fan3290,Ticket Purchase,22:42:30
3291,Fan3291,Will Call,22:42:45
3292,Fan3292,Info Desk,22:43:00
3293,Fan3293,Merchandise,22:43:15
3294,Fan3294,Ticket Purchase,22:43:30
3295,Fan3295,Merchandise,22:43:45
3296,Fan3296,Will Call,22:44:00
3297,Fan3297,Info Desk,22:44:15
3298,Fan3298,Merchandise,22:44:30
3299,Fan3299,Merchandise,22:44:45
3300,Fan3300,Info Desk,22:45:00
3301,Fan3301,Ticket Purchase,22:45:15
3302,Fan3302,Will Call,22:45:30
3303,Fan3303,Merchandise,22:45:45
3304,Fan3304,Info Desk,22:46:00
3305,Fan3305,Will Call,22:46:15
3306,Fan3306,Will Call,22:46:30
3307,Fan3307,Merchandise,22:46:45
3308,Fan3308,Merchandise,22:47:00
3309,Fan3309,Will Call,22:47:15
3310,Fan3310,Ticket Purchase,22:47:30
3311,Fan3311,Info Desk,22:47:45
3312,Fan3312,Will Call,22:48:00
3313,Fan3313,Will Call,22:48:15
3314,Fan3314,Info Desk,22:48:30
3315,Fan3315,Info Desk,22:48:45
3316,Fan3316,Merchandise,22:49:00
3317,Fan3317,Ticket Purchase,22:49:15
3318,Fan3318,Ticket Purchase,22:49:30
3319,Fan3319,Info Desk,22:49:45
3320,Fan3320,Info Desk,22:50:00
3321,Fan3321,Ticket Purchase,22:50:15
3322,Fan3322,Will Call,22:50:30
3323,Fan3323,Merchandise,22:50:45
3324,Fan3324,Info Desk,22:51:00
3325,Fan3325,Will Call,22:51:15
3326,Fan3326,Info Desk,22:51:30
3327,Fan3327,Info Desk,22:51:45
3328,Fan3328,Ticket Purchase,22:52:00
3329,Fan3329,Will Call,22:52:15
3330,Fan3330,Ticket Purchase,22:52:30
3331,Fan3331,Info Desk,22:52:45
3332,Fan3332,Merchandise,22:53:00
3333,Fan3333,Ticket Purchase,22:53:15
3334,Fan3334,Info Desk,22:53:30
3335,Fan3335,Will Call,22:53:45
3336,Fan3336,Info Desk,22:54:00
3337,Fan3337,Info Desk,22:54:15
3338,Fan3338,Ticket Purchase,22:54:30
3339,Fan3339,Will Call,22:54:45
3340,Fan3340,Info Desk,22:55:00
